record_type,spot_price,timestamp,instance_type,product_description,availability_zone
SPOTINSTANCEPRICE,0.1315,2022-12-31T23:40:16-0800,m5.xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1275,2022-12-31T23:40:16-0800,m5.xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.0715,2022-12-31T23:40:16-0800,m5.xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.5737,2022-12-31T23:39:10-0800,m2.4xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.5437,2022-12-31T23:39:10-0800,m2.4xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.4437,2022-12-31T23:39:10-0800,m2.4xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.4143,2022-12-31T23:38:53-0800,c6gd.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.4093,2022-12-31T23:38:53-0800,c6gd.4xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2843,2022-12-31T23:38:53-0800,c6gd.4xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.28,2022-12-31T23:38:47-0800,m6i.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.275,2022-12-31T23:38:47-0800,m6i.2xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.15,2022-12-31T23:38:47-0800,m6i.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.1322,2022-12-31T23:38:46-0800,m5a.xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1282,2022-12-31T23:38:46-0800,m5a.xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.0722,2022-12-31T23:38:46-0800,m5a.xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.0838,2022-12-31T23:38:36-0800,m1.medium,Windows,ap-northeast-1b
SPOTINSTANCEPRICE,12.5792,2022-12-31T23:38:21-0800,c6a.metal,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,3.8236,2022-12-31T23:38:18-0800,m6a.metal,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,3.8186,2022-12-31T23:38:18-0800,m6a.metal,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,3.6936,2022-12-31T23:38:18-0800,m6a.metal,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.0959,2022-12-31T23:38:07-0800,m5.large,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0919,2022-12-31T23:38:07-0800,m5.large,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0359,2022-12-31T23:38:07-0800,m5.large,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,1.0522,2022-12-31T23:35:31-0800,r6id.12xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.0522,2022-12-31T23:35:31-0800,r6id.12xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.0472,2022-12-31T23:35:31-0800,r6id.12xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.0472,2022-12-31T23:35:31-0800,r6id.12xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.9222,2022-12-31T23:35:31-0800,r6id.12xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.9222,2022-12-31T23:35:31-0800,r6id.12xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,3.1302,2022-12-31T23:33:32-0800,r6id.12xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,3.1302,2022-12-31T23:33:32-0800,r6id.12xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,0.2962,2022-12-31T23:30:50-0800,m5d.2xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2662,2022-12-31T23:30:50-0800,m5d.2xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1662,2022-12-31T23:30:50-0800,m5d.2xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.406,2022-12-31T23:30:39-0800,c5n.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.401,2022-12-31T23:30:39-0800,c5n.4xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.276,2022-12-31T23:30:39-0800,c5n.4xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.9842,2022-12-31T23:30:39-0800,m5ad.12xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.9792,2022-12-31T23:30:39-0800,m5ad.12xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.8542,2022-12-31T23:30:39-0800,m5ad.12xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,15.2095,2022-12-31T23:30:38-0800,i4i.32xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,1.208,2022-12-31T23:30:29-0800,m5dn.12xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.203,2022-12-31T23:30:29-0800,m5dn.12xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.078,2022-12-31T23:30:29-0800,m5dn.12xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.4132,2022-12-31T23:30:22-0800,c5d.4xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.3832,2022-12-31T23:30:22-0800,c5d.4xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.2832,2022-12-31T23:30:22-0800,c5d.4xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.0882,2022-12-31T23:30:01-0800,m1.medium,Red Hat Enterprise Linux,ap-northeast-1b
SPOTINSTANCEPRICE,0.1282,2022-12-31T23:30:01-0800,m1.medium,SUSE Linux,ap-northeast-1b
SPOTINSTANCEPRICE,0.0282,2022-12-31T23:30:01-0800,m1.medium,Linux/UNIX,ap-northeast-1b
SPOTINSTANCEPRICE,0.2831,2022-12-31T23:29:47-0800,c6i.2xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2781,2022-12-31T23:29:47-0800,c6i.2xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1531,2022-12-31T23:29:47-0800,c6i.2xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,6.2603,2022-12-31T23:29:15-0800,r6id.24xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,1.9743,2022-12-31T23:29:11-0800,r6id.24xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.9693,2022-12-31T23:29:11-0800,r6id.24xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.8443,2022-12-31T23:29:11-0800,r6id.24xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,1.3037,2022-12-31T23:25:29-0800,m6a.16xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.2987,2022-12-31T23:25:29-0800,m6a.16xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.1737,2022-12-31T23:25:29-0800,m6a.16xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,1.1428,2022-12-31T23:23:52-0800,d2.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.1128,2022-12-31T23:23:52-0800,d2.4xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.0128,2022-12-31T23:23:52-0800,d2.4xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.1299,2022-12-31T23:23:05-0800,c6gd.xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1262,2022-12-31T23:23:05-0800,c6gd.xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0699,2022-12-31T23:23:05-0800,c6gd.xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,4.3002,2022-12-31T23:22:40-0800,c5a.16xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,1.5159,2022-12-31T23:22:29-0800,r6i.16xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.5109,2022-12-31T23:22:29-0800,r6i.16xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.3859,2022-12-31T23:22:29-0800,r6i.16xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.099,2022-12-31T23:22:23-0800,r3.large,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.139,2022-12-31T23:22:23-0800,r3.large,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.039,2022-12-31T23:22:23-0800,r3.large,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,6.5483,2022-12-31T23:22:18-0800,i4i.32xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,6.5433,2022-12-31T23:22:18-0800,i4i.32xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,6.4183,2022-12-31T23:22:18-0800,i4i.32xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.3556,2022-12-31T23:22:15-0800,r5a.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.3506,2022-12-31T23:22:15-0800,r5a.2xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.2256,2022-12-31T23:22:15-0800,r5a.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,1.3077,2022-12-31T23:22:04-0800,m6g.metal,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.3027,2022-12-31T23:22:04-0800,m6g.metal,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.1777,2022-12-31T23:22:04-0800,m6g.metal,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.0961,2022-12-31T23:21:58-0800,m5zn.large,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0924,2022-12-31T23:21:58-0800,m5zn.large,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0361,2022-12-31T23:21:58-0800,m5zn.large,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.442,2022-12-31T23:21:47-0800,r5.4xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.437,2022-12-31T23:21:47-0800,r5.4xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.312,2022-12-31T23:21:47-0800,r5.4xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.2851,2022-12-31T23:21:45-0800,r5.2xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2801,2022-12-31T23:21:45-0800,r5.2xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1551,2022-12-31T23:21:45-0800,r5.2xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.099,2022-12-31T23:21:35-0800,m4.large,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.139,2022-12-31T23:21:35-0800,m4.large,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.039,2022-12-31T23:21:35-0800,m4.large,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.4286,2022-12-31T23:21:16-0800,r5a.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.4236,2022-12-31T23:21:16-0800,r5a.4xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2986,2022-12-31T23:21:16-0800,r5a.4xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,1.3276,2022-12-31T23:17:52-0800,c5.18xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.3276,2022-12-31T23:17:52-0800,c5.18xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.3276,2022-12-31T23:17:52-0800,c5.18xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.2976,2022-12-31T23:17:52-0800,c5.18xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,1.2976,2022-12-31T23:17:52-0800,c5.18xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,1.2976,2022-12-31T23:17:52-0800,c5.18xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,1.1976,2022-12-31T23:17:52-0800,c5.18xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,1.1976,2022-12-31T23:17:52-0800,c5.18xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,1.1976,2022-12-31T23:17:52-0800,c5.18xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,4.5096,2022-12-31T23:16:22-0800,c5.18xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,4.5096,2022-12-31T23:16:22-0800,c5.18xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,4.5096,2022-12-31T23:16:22-0800,c5.18xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.2474,2022-12-31T23:15:32-0800,c4.xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.436,2022-12-31T23:15:32-0800,c4.xlarge,Windows,ap-northeast-1b
SPOTINSTANCEPRICE,0.2474,2022-12-31T23:15:32-0800,c4.xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,0.2474,2022-12-31T23:15:32-0800,c4.xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.0985,2022-12-31T23:14:52-0800,c4.large,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1385,2022-12-31T23:14:52-0800,c4.large,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0385,2022-12-31T23:14:52-0800,c4.large,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.4129,2022-12-31T23:13:54-0800,m5ad.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.4079,2022-12-31T23:13:54-0800,m5ad.4xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.2829,2022-12-31T23:13:54-0800,m5ad.4xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.3241,2022-12-31T23:13:54-0800,r5dn.2xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.3191,2022-12-31T23:13:54-0800,r5dn.2xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1941,2022-12-31T23:13:54-0800,r5dn.2xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.2954,2022-12-31T23:13:41-0800,c6i.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.2904,2022-12-31T23:13:41-0800,c6i.2xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1654,2022-12-31T23:13:41-0800,c6i.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.2807,2022-12-31T23:13:41-0800,m6i.2xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.2757,2022-12-31T23:13:41-0800,m6i.2xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1507,2022-12-31T23:13:41-0800,m6i.2xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.3769,2022-12-31T23:13:33-0800,r5d.2xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.3719,2022-12-31T23:13:33-0800,r5d.2xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.2469,2022-12-31T23:13:33-0800,r5d.2xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.2533,2022-12-31T23:13:24-0800,c3.2xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.2233,2022-12-31T23:13:24-0800,c3.2xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1233,2022-12-31T23:13:24-0800,c3.2xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.29,2022-12-31T23:13:20-0800,m5zn.2xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.285,2022-12-31T23:13:20-0800,m5zn.2xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.16,2022-12-31T23:13:20-0800,m5zn.2xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.4326,2022-12-31T23:13:06-0800,m5d.4xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.4026,2022-12-31T23:13:06-0800,m5d.4xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.3026,2022-12-31T23:13:06-0800,m5d.4xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.1332,2022-12-31T23:12:36-0800,r3.large,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.1332,2022-12-31T23:12:36-0800,r3.large,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.312,2022-12-31T23:07:32-0800,c4.xlarge,Red Hat Enterprise Linux,ap-northeast-1b
SPOTINSTANCEPRICE,0.352,2022-12-31T23:07:32-0800,c4.xlarge,SUSE Linux,ap-northeast-1b
SPOTINSTANCEPRICE,0.252,2022-12-31T23:07:32-0800,c4.xlarge,Linux/UNIX,ap-northeast-1b
SPOTINSTANCEPRICE,0.2956,2022-12-31T23:05:26-0800,r4.2xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.2656,2022-12-31T23:05:26-0800,r4.2xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1656,2022-12-31T23:05:26-0800,r4.2xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,2.8424,2022-12-31T23:05:26-0800,g4ad.8xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.1268,2022-12-31T23:05:22-0800,c5a.xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1228,2022-12-31T23:05:22-0800,c5a.xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.0668,2022-12-31T23:05:22-0800,c5a.xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.7196,2022-12-31T23:05:17-0800,r5.8xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.7146,2022-12-31T23:05:17-0800,r5.8xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.5896,2022-12-31T23:05:17-0800,r5.8xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.325,2022-12-31T23:05:17-0800,r5.2xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.32,2022-12-31T23:05:17-0800,r5.2xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.195,2022-12-31T23:05:17-0800,r5.2xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,4.3114,2022-12-31T23:05:10-0800,r6id.24xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,4.3064,2022-12-31T23:05:10-0800,r6id.24xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,4.1814,2022-12-31T23:05:10-0800,r6id.24xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.131,2022-12-31T23:04:52-0800,c6g.xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1273,2022-12-31T23:04:52-0800,c6g.xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.071,2022-12-31T23:04:52-0800,c6g.xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.9447,2022-12-31T23:04:39-0800,c5d.9xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.9147,2022-12-31T23:04:39-0800,c5d.9xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.8147,2022-12-31T23:04:39-0800,c5d.9xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,4.738,2022-12-31T23:03:42-0800,c5a.24xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,4.733,2022-12-31T23:03:42-0800,c5a.24xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,4.608,2022-12-31T23:03:42-0800,c5a.24xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.613,2022-12-31T23:03:21-0800,i4i.4xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.613,2022-12-31T23:03:21-0800,i4i.4xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.613,2022-12-31T23:03:21-0800,i4i.4xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.608,2022-12-31T23:03:21-0800,i4i.4xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.608,2022-12-31T23:03:21-0800,i4i.4xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.608,2022-12-31T23:03:21-0800,i4i.4xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.483,2022-12-31T23:03:21-0800,i4i.4xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.483,2022-12-31T23:03:21-0800,i4i.4xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.483,2022-12-31T23:03:21-0800,i4i.4xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,0.1299,2022-12-31T23:02:54-0800,c6a.xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1299,2022-12-31T23:02:54-0800,c6a.xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1299,2022-12-31T23:02:54-0800,c6a.xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.1262,2022-12-31T23:02:54-0800,c6a.xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.1262,2022-12-31T23:02:54-0800,c6a.xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.1262,2022-12-31T23:02:54-0800,c6a.xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.0699,2022-12-31T23:02:54-0800,c6a.xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.0699,2022-12-31T23:02:54-0800,c6a.xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.0699,2022-12-31T23:02:54-0800,c6a.xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,1.219,2022-12-31T23:02:50-0800,i4i.4xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,1.219,2022-12-31T23:02:50-0800,i4i.4xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,1.219,2022-12-31T23:02:50-0800,i4i.4xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.2539,2022-12-31T23:02:49-0800,c6a.xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,0.2539,2022-12-31T23:02:49-0800,c6a.xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,0.2539,2022-12-31T23:02:49-0800,c6a.xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.6876,2022-12-31T23:02:37-0800,r4.8xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.6876,2022-12-31T23:02:37-0800,r4.8xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.6876,2022-12-31T23:02:37-0800,r4.8xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.6576,2022-12-31T23:02:37-0800,r4.8xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.6576,2022-12-31T23:02:37-0800,r4.8xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.6576,2022-12-31T23:02:37-0800,r4.8xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.5576,2022-12-31T23:02:37-0800,r4.8xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.5576,2022-12-31T23:02:37-0800,r4.8xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.5576,2022-12-31T23:02:37-0800,r4.8xlarge,Linux/UNIX,ap-northeast-1c
SPOTINSTANCEPRICE,9.024,2022-12-31T23:02:31-0800,c5a.24xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,2.0296,2022-12-31T23:02:26-0800,r4.8xlarge,Windows,ap-northeast-1a
SPOTINSTANCEPRICE,2.0296,2022-12-31T23:02:26-0800,r4.8xlarge,Windows,ap-northeast-1d
SPOTINSTANCEPRICE,2.0296,2022-12-31T23:02:26-0800,r4.8xlarge,Windows,ap-northeast-1c
SPOTINSTANCEPRICE,0.7288,2022-12-31T23:02:20-0800,c5.9xlarge,Red Hat Enterprise Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.7288,2022-12-31T23:02:20-0800,c5.9xlarge,Red Hat Enterprise Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.7341,2022-12-31T23:02:20-0800,c5.9xlarge,Red Hat Enterprise Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.6988,2022-12-31T23:02:20-0800,c5.9xlarge,SUSE Linux,ap-northeast-1a
SPOTINSTANCEPRICE,0.6988,2022-12-31T23:02:20-0800,c5.9xlarge,SUSE Linux,ap-northeast-1d
SPOTINSTANCEPRICE,0.7041,2022-12-31T23:02:20-0800,c5.9xlarge,SUSE Linux,ap-northeast-1c
SPOTINSTANCEPRICE,0.5988,2022-12-31T23:02:20-0800,c5.9xlarge,Linux/UNIX,ap-northeast-1a
SPOTINSTANCEPRICE,0.5988,2022-12-31T23:02:20-0800,c5.9xlarge,Linux/UNIX,ap-northeast-1d
SPOTINSTANCEPRICE,0.6041,2022-12-31T23:02:20-0800,c5.9xlarge,Linux/UNIX,ap-northeast-1c
